benchmark,sample_id,image_filename,image_path_host,question_or_prompt,answer_or_label,source_file
chartqa,chartqa_val_392,val_392.png,/home/wjchoi/Qwen3-VL/data/raw/chartqa/_extracted_images/val_392.png,Which country has the highest value of Reading performance?,Finland,/workspace/data/raw/chartqa/data
chartqa,chartqa_val_393,val_393.png,/home/wjchoi/Qwen3-VL/data/raw/chartqa/_extracted_images/val_393.png,Is the median value of all bars greater than 500?,No,/workspace/data/raw/chartqa/data
chartqa,chartqa_val_394,val_394.png,/home/wjchoi/Qwen3-VL/data/raw/chartqa/_extracted_images/val_394.png,What is the Real GDP long-term forecast for Poland?,1.26M,/workspace/data/raw/chartqa/data
chartqa,chartqa_val_395,val_395.png,/home/wjchoi/Qwen3-VL/data/raw/chartqa/_extracted_images/val_395.png,Is the average of the two bar values as shown in the graph greater than 1?,No,/workspace/data/raw/chartqa/data
chartqa,chartqa_val_396,val_396.png,/home/wjchoi/Qwen3-VL/data/raw/chartqa/_extracted_images/val_396.png,Is there any value 50.2 in this graph?,Yes,/workspace/data/raw/chartqa/data
chartqa,chartqa_val_397,val_397.png,/home/wjchoi/Qwen3-VL/data/raw/chartqa/_extracted_images/val_397.png,Is the median value of all the bars greater than 50.2?,No,/workspace/data/raw/chartqa/data
chartqa,chartqa_val_398,val_398.png,/home/wjchoi/Qwen3-VL/data/raw/chartqa/_extracted_images/val_398.png,Which country has the highest interest rate?,Korea,/workspace/data/raw/chartqa/data
chartqa,chartqa_val_399,val_399.png,/home/wjchoi/Qwen3-VL/data/raw/chartqa/_extracted_images/val_399.png,How many countries fall below 6%?,2,/workspace/data/raw/chartqa/data
chartqa,chartqa_val_400,val_400.png,/home/wjchoi/Qwen3-VL/data/raw/chartqa/_extracted_images/val_400.png,Which is the top place in the chart?,School,/workspace/data/raw/chartqa/data
chartqa,chartqa_val_401,val_401.png,/home/wjchoi/Qwen3-VL/data/raw/chartqa/_extracted_images/val_401.png,How many places in the chart have over 50% value?,3,/workspace/data/raw/chartqa/data
chartqa,chartqa_val_402,val_402.png,/home/wjchoi/Qwen3-VL/data/raw/chartqa/_extracted_images/val_402.png,What does the yellow bar represent?,Distrust,/workspace/data/raw/chartqa/data
chartqa,chartqa_val_403,val_403.png,/home/wjchoi/Qwen3-VL/data/raw/chartqa/_extracted_images/val_403.png,What is the difference between maximum and minimum values of trust and distrust respectively?,41,/workspace/data/raw/chartqa/data
chartqa,chartqa_val_404,val_404.png,/home/wjchoi/Qwen3-VL/data/raw/chartqa/_extracted_images/val_404.png,What % of UK residents believe in the use of force to defend Allies in case they are attacked by Russia?,0.49,/workspace/data/raw/chartqa/data
chartqa,chartqa_val_405,val_405.png,/home/wjchoi/Qwen3-VL/data/raw/chartqa/_extracted_images/val_405.png,In how many countries do more than 45% of the respondents believe that their country should defend allies in case they are attacked by Russia?,6,/workspace/data/raw/chartqa/data
chartqa,chartqa_val_406,val_406.png,/home/wjchoi/Qwen3-VL/data/raw/chartqa/_extracted_images/val_406.png,How many support Euro in Spain?,0.71,/workspace/data/raw/chartqa/data
chartqa,chartqa_val_407,val_407.png,/home/wjchoi/Qwen3-VL/data/raw/chartqa/_extracted_images/val_407.png,What is the difference in the support of Euro between Spain and Italy?,0.15,/workspace/data/raw/chartqa/data
chartqa,chartqa_val_408,val_408.png,/home/wjchoi/Qwen3-VL/data/raw/chartqa/_extracted_images/val_408.png,What is Republican data in Feb 2015 for mostly good?,"[12,63,23]",/workspace/data/raw/chartqa/data
chartqa,chartqa_val_409,val_409.png,/home/wjchoi/Qwen3-VL/data/raw/chartqa/_extracted_images/val_409.png,What is the ratio between  Mostly good and Mostly bad in Democrat Feb 2015?,3.22222,/workspace/data/raw/chartqa/data
chartqa,chartqa_val_410,val_410.png,/home/wjchoi/Qwen3-VL/data/raw/chartqa/_extracted_images/val_410.png,What is total personal remittances paid by India (in million dollar)?,350.83,/workspace/data/raw/chartqa/data
chartqa,chartqa_val_411,val_411.png,/home/wjchoi/Qwen3-VL/data/raw/chartqa/_extracted_images/val_411.png,Is the sum of two smallest bar greater than largest bar?,No,/workspace/data/raw/chartqa/data
chartqa,chartqa_val_412,val_412.png,/home/wjchoi/Qwen3-VL/data/raw/chartqa/_extracted_images/val_412.png,Which country is represented by brown color bar?,Cameroon,/workspace/data/raw/chartqa/data
chartqa,chartqa_val_413,val_413.png,/home/wjchoi/Qwen3-VL/data/raw/chartqa/_extracted_images/val_413.png,What is the average of coffee yields by Congo and Cameroon?,0.51,/workspace/data/raw/chartqa/data
chartqa,chartqa_val_414,val_414.png,/home/wjchoi/Qwen3-VL/data/raw/chartqa/_extracted_images/val_414.png,What is the projected number of children per women in the Fast Track scenario?,1.92,/workspace/data/raw/chartqa/data
chartqa,chartqa_val_415,val_415.png,/home/wjchoi/Qwen3-VL/data/raw/chartqa/_extracted_images/val_415.png,What is the sum in the the projected number of children per women in all scenarios?,6.33,/workspace/data/raw/chartqa/data
chartqa,chartqa_val_416,val_416.png,/home/wjchoi/Qwen3-VL/data/raw/chartqa/_extracted_images/val_416.png,What country has the highest share that disagree that vaccines are important?,Namibia,/workspace/data/raw/chartqa/data
chartqa,chartqa_val_417,val_417.png,/home/wjchoi/Qwen3-VL/data/raw/chartqa/_extracted_images/val_417.png,What is the average among the two contries in the share that disagree that vaccines are important?,1.105,/workspace/data/raw/chartqa/data
chartqa,chartqa_val_418,val_418.png,/home/wjchoi/Qwen3-VL/data/raw/chartqa/_extracted_images/val_418.png,What country have the loewst suicide rate?,Niger,/workspace/data/raw/chartqa/data
chartqa,chartqa_val_419,val_419.png,/home/wjchoi/Qwen3-VL/data/raw/chartqa/_extracted_images/val_419.png,Is the suicide rate in Ukraine higer then the sum of the other four countries?,No,/workspace/data/raw/chartqa/data
chartqa,chartqa_val_420,val_420.png,/home/wjchoi/Qwen3-VL/data/raw/chartqa/_extracted_images/val_420.png,Which country has the largest bar?,Nepal,/workspace/data/raw/chartqa/data
chartqa,chartqa_val_421,val_421.png,/home/wjchoi/Qwen3-VL/data/raw/chartqa/_extracted_images/val_421.png,Is the sum of Australasia and Switzerland larger than Nepal?,No,/workspace/data/raw/chartqa/data
chartqa,chartqa_val_422,val_422.png,/home/wjchoi/Qwen3-VL/data/raw/chartqa/_extracted_images/val_422.png,How many color bar are shown the graph?,5,/workspace/data/raw/chartqa/data
chartqa,chartqa_val_423,val_423.png,/home/wjchoi/Qwen3-VL/data/raw/chartqa/_extracted_images/val_423.png,What is the total value of two least bar?,20.34,/workspace/data/raw/chartqa/data
chartqa,chartqa_val_424,val_424.png,/home/wjchoi/Qwen3-VL/data/raw/chartqa/_extracted_images/val_424.png,Which price is represented by brown color bar?,Northwest Europe marker price,/workspace/data/raw/chartqa/data
chartqa,chartqa_val_425,val_425.png,/home/wjchoi/Qwen3-VL/data/raw/chartqa/_extracted_images/val_425.png,What is the average price of Japan coking coal import cif and Japan steam spot cif?,177.625,/workspace/data/raw/chartqa/data
chartqa,chartqa_val_426,val_426.png,/home/wjchoi/Qwen3-VL/data/raw/chartqa/_extracted_images/val_426.png,What is red line represents?,Germany,/workspace/data/raw/chartqa/data
chartqa,chartqa_val_427,val_427.png,/home/wjchoi/Qwen3-VL/data/raw/chartqa/_extracted_images/val_427.png,Which country data shows a down trend?,United States,/workspace/data/raw/chartqa/data
chartqa,chartqa_val_428,val_428.png,/home/wjchoi/Qwen3-VL/data/raw/chartqa/_extracted_images/val_428.png,In which year the percentage of daily smokers peaked in Luxembourg?,2019,/workspace/data/raw/chartqa/data
chartqa,chartqa_val_429,val_429.png,/home/wjchoi/Qwen3-VL/data/raw/chartqa/_extracted_images/val_429.png,"In which year, the percentage of daily smokers in Luxembourg is greater than Ireland?",2019,/workspace/data/raw/chartqa/data
chartqa,chartqa_val_430,val_430.png,/home/wjchoi/Qwen3-VL/data/raw/chartqa/_extracted_images/val_430.png,Which country is represented by blue color line?,Belgium,/workspace/data/raw/chartqa/data
chartqa,chartqa_val_431,val_431.png,/home/wjchoi/Qwen3-VL/data/raw/chartqa/_extracted_images/val_431.png,How many countries have more than 40k enterprises over the given years?,2,/workspace/data/raw/chartqa/data
chartqa,chartqa_val_432,val_432.png,/home/wjchoi/Qwen3-VL/data/raw/chartqa/_extracted_images/val_432.png,How many countries are shown in the chart?,2,/workspace/data/raw/chartqa/data
chartqa,chartqa_val_433,val_433.png,/home/wjchoi/Qwen3-VL/data/raw/chartqa/_extracted_images/val_433.png,When does the gap between two countries become biggest?,2012,/workspace/data/raw/chartqa/data
chartqa,chartqa_val_434,val_434.png,/home/wjchoi/Qwen3-VL/data/raw/chartqa/_extracted_images/val_434.png,Which two countries are being compared in the given graph?,"[Argentina, Indonesia]",/workspace/data/raw/chartqa/data
chartqa,chartqa_val_435,val_435.png,/home/wjchoi/Qwen3-VL/data/raw/chartqa/_extracted_images/val_435.png,Which year recorded the highest fertility rate in Indonesia?,1976,/workspace/data/raw/chartqa/data
chartqa,chartqa_val_436,val_436.png,/home/wjchoi/Qwen3-VL/data/raw/chartqa/_extracted_images/val_436.png,Which country is represented by blue color line?,Estonia,/workspace/data/raw/chartqa/data
chartqa,chartqa_val_437,val_437.png,/home/wjchoi/Qwen3-VL/data/raw/chartqa/_extracted_images/val_437.png,Which country has highest government production costs over the given years?,France,/workspace/data/raw/chartqa/data
chartqa,chartqa_val_438,val_438.png,/home/wjchoi/Qwen3-VL/data/raw/chartqa/_extracted_images/val_438.png,Which country is in middle of Canad and Slovenia?,United States,/workspace/data/raw/chartqa/data
chartqa,chartqa_val_439,val_439.png,/home/wjchoi/Qwen3-VL/data/raw/chartqa/_extracted_images/val_439.png,Is the median value of Slovenia data points greater than 40?,Yes,/workspace/data/raw/chartqa/data
chartqa,chartqa_val_440,val_440.png,/home/wjchoi/Qwen3-VL/data/raw/chartqa/_extracted_images/val_440.png,Which country has the lowest household net worth over the years?,Estonia,/workspace/data/raw/chartqa/data
chartqa,chartqa_val_441,val_441.png,/home/wjchoi/Qwen3-VL/data/raw/chartqa/_extracted_images/val_441.png,In which year the value of red line is smaller than blue line?,2009,/workspace/data/raw/chartqa/data
chartqa,chartqa_val_442,val_442.png,/home/wjchoi/Qwen3-VL/data/raw/chartqa/_extracted_images/val_442.png,Is Austria represented by purple dotted line?,Yes,/workspace/data/raw/chartqa/data
chartqa,chartqa_val_443,val_443.png,/home/wjchoi/Qwen3-VL/data/raw/chartqa/_extracted_images/val_443.png,Which country recorded smallest labour productivity value over the years?,Slovenia,/workspace/data/raw/chartqa/data
chartqa,chartqa_val_444,val_444.png,/home/wjchoi/Qwen3-VL/data/raw/chartqa/_extracted_images/val_444.png,In which country has the highest peak in this bar graph?,Switzerland,/workspace/data/raw/chartqa/data
chartqa,chartqa_val_445,val_445.png,/home/wjchoi/Qwen3-VL/data/raw/chartqa/_extracted_images/val_445.png,What is the difference between the highest value and lowest value of switzerland?,4,/workspace/data/raw/chartqa/data
chartqa,chartqa_val_446,val_446.png,/home/wjchoi/Qwen3-VL/data/raw/chartqa/_extracted_images/val_446.png,What country have the lowest value in national insurance market share?,Iceland,/workspace/data/raw/chartqa/data
chartqa,chartqa_val_447,val_447.png,/home/wjchoi/Qwen3-VL/data/raw/chartqa/_extracted_images/val_447.png,Between what years Netherlands had the highest change in the value of national insurance market share?,2015,/workspace/data/raw/chartqa/data
chartqa,chartqa_val_448,val_448.png,/home/wjchoi/Qwen3-VL/data/raw/chartqa/_extracted_images/val_448.png,Which country is represented by the given line graph?,Canada,/workspace/data/raw/chartqa/data
chartqa,chartqa_val_449,val_449.png,/home/wjchoi/Qwen3-VL/data/raw/chartqa/_extracted_images/val_449.png,Which year recorded the lowest net childcare costs in Canada?,2019,/workspace/data/raw/chartqa/data
chartqa,chartqa_val_450,val_450.png,/home/wjchoi/Qwen3-VL/data/raw/chartqa/_extracted_images/val_450.png,In what year Poland achieved the highest value in pension funds' assets?,2013,/workspace/data/raw/chartqa/data
chartqa,chartqa_val_451,val_451.png,/home/wjchoi/Qwen3-VL/data/raw/chartqa/_extracted_images/val_451.png,In what year Belgium passed Poland in the value of pension funds' assets?,2019,/workspace/data/raw/chartqa/data
chartqa,chartqa_val_452,val_452.png,/home/wjchoi/Qwen3-VL/data/raw/chartqa/_extracted_images/val_452.png,Which country does the blue line represent?,Canada,/workspace/data/raw/chartqa/data
chartqa,chartqa_val_453,val_453.png,/home/wjchoi/Qwen3-VL/data/raw/chartqa/_extracted_images/val_453.png,When does the gap between Poland and Denmark become smallest?,2017,/workspace/data/raw/chartqa/data
chartqa,chartqa_val_454,val_454.png,/home/wjchoi/Qwen3-VL/data/raw/chartqa/_extracted_images/val_454.png,Which country shows highest rise in the Short term interest rates from 1995 to 2000?,Brazil,/workspace/data/raw/chartqa/data
chartqa,chartqa_val_455,val_455.png,/home/wjchoi/Qwen3-VL/data/raw/chartqa/_extracted_images/val_455.png,Which four countries data is compared in this graph?,"[Brazil, Slovenia, Switzerland, Japan]",/workspace/data/raw/chartqa/data
chartqa,chartqa_val_456,val_456.png,/home/wjchoi/Qwen3-VL/data/raw/chartqa/_extracted_images/val_456.png,Which country is represented by blue color line?,New Zealand,/workspace/data/raw/chartqa/data
chartqa,chartqa_val_457,val_457.png,/home/wjchoi/Qwen3-VL/data/raw/chartqa/_extracted_images/val_457.png,"Between which two years , the GDP of New Zealand is maximum?",2009,/workspace/data/raw/chartqa/data
chartqa,chartqa_val_458,val_458.png,/home/wjchoi/Qwen3-VL/data/raw/chartqa/_extracted_images/val_458.png,Which country is represented by blue color line?,France,/workspace/data/raw/chartqa/data
chartqa,chartqa_val_459,val_459.png,/home/wjchoi/Qwen3-VL/data/raw/chartqa/_extracted_images/val_459.png,At how much points does lines representing Australia and France crosses each other?,1,/workspace/data/raw/chartqa/data
chartqa,chartqa_val_460,val_460.png,/home/wjchoi/Qwen3-VL/data/raw/chartqa/_extracted_images/val_460.png,Which country does the red line refer to?,Poland,/workspace/data/raw/chartqa/data
chartqa,chartqa_val_461,val_461.png,/home/wjchoi/Qwen3-VL/data/raw/chartqa/_extracted_images/val_461.png,When does the difference between two countries become largest?,2019,/workspace/data/raw/chartqa/data
chartqa,chartqa_val_462,val_462.png,/home/wjchoi/Qwen3-VL/data/raw/chartqa/_extracted_images/val_462.png,Which country does the red line represent?,Netherlands,/workspace/data/raw/chartqa/data
chartqa,chartqa_val_463,val_463.png,/home/wjchoi/Qwen3-VL/data/raw/chartqa/_extracted_images/val_463.png,During which time did tourism receipts and spending in Netherlands decline?,2014,/workspace/data/raw/chartqa/data
chartqa,chartqa_val_464,val_464.png,/home/wjchoi/Qwen3-VL/data/raw/chartqa/_extracted_images/val_464.png,Who has the most oscars out of the the actors listed,Katharine Hepburn,/workspace/data/raw/chartqa/data
chartqa,chartqa_val_465,val_465.png,/home/wjchoi/Qwen3-VL/data/raw/chartqa/_extracted_images/val_465.png,How many oscars do jack nicolson and meryl streep have combined?,6,/workspace/data/raw/chartqa/data
chartqa,chartqa_val_466,val_466.png,/home/wjchoi/Qwen3-VL/data/raw/chartqa/_extracted_images/val_466.png,How many distribution are there in the pie chart?,8,/workspace/data/raw/chartqa/data
chartqa,chartqa_val_467,val_467.png,/home/wjchoi/Qwen3-VL/data/raw/chartqa/_extracted_images/val_467.png,"Take highest percentage and lowest percentage (leave 0), add it and divide it by 2, what is the result?",17.5,/workspace/data/raw/chartqa/data
chartqa,chartqa_val_468,val_468.png,/home/wjchoi/Qwen3-VL/data/raw/chartqa/_extracted_images/val_468.png,What is very important percentage?,12,/workspace/data/raw/chartqa/data
chartqa,chartqa_val_469,val_469.png,/home/wjchoi/Qwen3-VL/data/raw/chartqa/_extracted_images/val_469.png,"Assume total respondent as 1000, what is the sum of person will tell 'very Important' and 'important'?",620,/workspace/data/raw/chartqa/data
chartqa,chartqa_val_470,val_470.png,/home/wjchoi/Qwen3-VL/data/raw/chartqa/_extracted_images/val_470.png,"Find out , who is referred in blue?",620,/workspace/data/raw/chartqa/data
chartqa,chartqa_val_471,val_471.png,/home/wjchoi/Qwen3-VL/data/raw/chartqa/_extracted_images/val_471.png,"What percentage we get , if we add red and grey color?",27,/workspace/data/raw/chartqa/data
